time,open,high,low,close,Volume,ATR
1711647000,443.95,443.99,443.83,443.89,19102,0.3234682186902732
1711647300,443.89,444.23,443.82,444.2,33204,0.32964906021239837
1711647600,444.21,444.21,444.01,444.17,39879,0.3203884130543691
1711647900,444.19,444.37,444.09,444.31,36033,0.3175035264076306
1711648200,444.3,444.38,444.01,444.04,20626,0.32125327452137153
1711648500,444.08,444.24,444.05,444.1,17088,0.31259232634127276
1711648800,444.12,444.14,443.65,443.88,35583,0.32526430303118253
1711649100,443.82,444.33,443.81,444.225,48406,0.33917399567181106
1711649400,444.215,444.36,444.15,444.3,19850,0.3299472816952557
1711649700,444.3,444.375,444.06,444.065,27415,0.32887961871702304
1711650000,444.06,444.26,444.05,444.12,31918,0.3203882173800913
1711650300,444.12,444.28,444.04,444.24,23566,0.3146462018529385
1711650600,444.27,444.31,444.12,444.16,17995,0.3057429017205856
1711650900,444.175,444.26,444.06,444.175,21387,0.2981898373119716
1711651200,444.15,444.17,443.69,443.82,58972,0.3115334203611174
1711651500,443.805,444.27,443.74,444.21,67794,0.3271381760496071
1711651800,444.24,444.4,444.14,444.36,70215,0.3223425920460631
1711652100,444.36,445.03,444.31,444.86,116922,0.35074669261419933
1711652400,444.89,445.15,444.5,444.5,95575,0.3721219288560406
1711652700,444.54,444.675,444.27,444.66,92208,0.3744703625091827
1711653000,444.685,444.87,444.56,444.66,70558,0.36986533661566984
1711653300,444.7,444.95,444.61,444.91,66086,0.36773209828597736
1711653600,444.905,444.93,444.72,444.915,73642,0.3564655198369775
1711653900,444.92,445.11,444.79,444.89,78183,0.35386083984862143
1711654200,444.895,445.07,444.63,444.74,115338,0.36001363700229116
1711654500,444.735,444.82,444.39,444.55,115775,0.3650126629306994
1711654800,444.54,444.76,444.44,444.695,121440,0.3617974727213632
1711655100,444.695,444.74,444.37,444.48,141336,0.3623833675269804
1711655400,444.46,444.76,444.26,444.41,363854,0.37221312698933895
1711655700,444.45,444.78,443.82,443.98,590148,0.4141979036329561
1711978200,444.97,446.19,444.55,446.15,148202,0.5424694819448864
1711978500,446.16,447.27,446.16,447.19,175877,0.5837216618059663
1711978800,447.25,447.48,446.99,447.08,200881,0.577027257391255
1711979100,447.09,447.52,446.77,447.07,184884,0.5893824532918798
1711979400,447.07,447.29,446.92,447.22,104068,0.5737122780567459
1711979700,447.25,447.44,446.93,447.04,89736,0.569161401052692
1711980000,446.97,447.45,446.12,446.18,169450,0.6235070152632128
1711980300,446.19,446.95,446.11,446.821,95950,0.6389707998872672
1711980600,446.84,447.05,446.68,447,54339,0.6197585998953199
1711980900,447.01,447.12,445.54,445.56,98983,0.6883472713313673
1711981200,445.58,446.11,445.35,446.079,140588,0.6934653233791261
1711981500,446.09,446.24,445.78,445.81,70463,0.6767892288520484
1711981800,445.83,446,445.33,445.72,64608,0.6763042839340461
1711982100,445.72,445.74,444.53,444.73,119978,0.7144254065101883
1711982400,444.72,445.25,444.62,445.11,129830,0.7083950203308887
1711982700,445.11,445.18,444.74,444.91,132815,0.6892239474501107
1711983000,444.91,444.91,444.24,444.42,114357,0.6878508083465326
1711983300,444.44,444.66,444.26,444.62,142077,0.6672900363217826
1711983600,444.62,444.64,444.17,444.55,101187,0.6531978908702246
1711983900,444.55,444.77,444.2,444.45,74213,0.6472551843794937
1711984200,444.45,444.45,443.95,444.09,120887,0.6367369569238156
1711984500,444.08,444.09,443.34,443.66,125068,0.6448271742864001
1711984800,443.61,444.07,443.27,443.89,106894,0.655910947551658
1711985100,443.89,444.35,443.85,444.35,55993,0.6447744512979681
1711985400,444.32,444.37,444.07,444.07,91789,0.6201477047766855
1711985700,444.08,444.48,443.91,443.96,36758,0.6165657258640646
1711986000,443.94,444.18,443.84,444.17,51512,0.5968110311594907
1711986300,444.17,444.34,443.79,444.3,58109,0.5934673860766667
1711986600,444.295,444.3,443.25,443.37,105284,0.6260768584997628
1711986900,443.38,443.61,443.17,443.24,71996,0.6127856543212082
1711987200,443.26,443.88,443.02,443.87,115058,0.6304438218696944
1711987500,443.87,444.39,443.821,444.26,64390,0.6260549774504277
1711987800,444.24,444.4,444.1,444.33,48299,0.6027653362039654
1711988100,444.31,444.55,444.3,444.36,48264,0.5775678121893966
1711988400,444.39,444.5,444.19,444.29,48894,0.5584558256044398
1711988700,444.28,444.51,444.259,444.47,34520,0.5364946952041211
1711989000,444.47,444.7,444.46,444.6,45703,0.5153165026895417
1711989300,444.61,444.73,444.37,444.53,43392,0.5042224667831469
1711989600,444.53,444.77,444.53,444.75,25370,0.48534943344149417
1711989900,444.76,444.835,444.46,444.58,42601,0.477467331052816
1711990200,444.59,444.8,444.555,444.58,18706,0.4608625216919009
1711990500,444.58,444.58,444.26,444.32,49919,0.4508009129996218
1711990800,444.31,444.37,444.15,444.25,33018,0.43431513349965073
1711991100,444.25,444.4,443.95,444.1,42765,0.4354354811068177
1711991400,444.06,444.12,443.91,444,26364,0.4193329467420435
1711991700,443.99,444.12,443.83,443.83,30968,0.41009487911761333
1711992000,443.86,443.86,443.3,443.3,55411,0.4208023877520697
1711992300,443.31,443.89,443.28,443.89,60502,0.4343165029126371
1711992600,443.89,443.96,443.72,443.73,31514,0.4204367527045882
1711992900,443.74,444,443.73,443.82,30659,0.40969127036854486
1711993200,443.81,444.24,443.75,444.19,35335,0.4154276081993637
1711993500,444.189,444.23,443.99,444.11,21426,0.4028970647565527
1711993800,444.09,444.23,443.73,443.96,33692,0.4098329887025132
1711994100,443.99,444.215,443.99,444.19,18360,0.3987734895094763
1711994400,444.15,444.3,444.1,444.29,20074,0.38457538311594147
1711994700,444.26,444.27,444.09,444.19,21834,0.37139142717909174
1711995000,444.18,444.2,443.88,443.96,30846,0.36772061095201325
1711995300,443.96,444.24,443.91,444.23,24550,0.36502628159829686
1711995600,444.22,444.54,444.1,444.52,41043,0.3703815471984183
1711995900,444.53,444.55,444.31,444.36,35010,0.3610685795413891
1711996200,444.33,444.56,444.33,444.47,25930,0.3517065381455769
1711996500,444.47,444.62,444.33,444.56,40078,0.34729892827803716
1711996800,444.55,444.62,444.21,444.4,39740,0.3517775762581791
1711997100,444.39,444.53,444.34,444.43,21526,0.3402220350968804
1711997400,444.44,444.61,444.32,444.47,33400,0.3366347468756761
1711997700,444.47,444.57,444.145,444.3,26890,0.3429465506702715
1711998000,444.3,444.39,444.03,444.36,39420,0.3441646541938245
1711998300,444.37,444.73,444.37,444.57,55097,0.3460100360371231
1711998600,444.58,444.65,444.35,444.46,24926,0.342723604891611
1711998900,444.505,444.66,444.32,444.44,32799,0.3425290616850697
1711999200,444.43,444.7,444.37,444.51,33702,0.3416341287075636
1711999500,444.54,444.55,444.2,444.31,30804,0.34223169094273925
1711999800,444.32,444.67,444.23,444.58,43552,0.3492151415896863
1712000100,444.59,444.63,444.06,444.11,59779,0.36498548861899394
1712000400,444.12,444.61,444.12,444.58,43308,0.3746293822890658
1712000700,444.6,444.67,444.41,444.435,38385,0.3664415692684176
1712001000,444.435,445.07,444.31,445.03,93173,0.39455288574924424
1712001300,445.02,445.39,444.84,444.99,846512,0.40565625105287045
1712064600,440.08,440.2,439.45,439.63,296264,0.7723950902633812
1712064900,439.6,440.15,439.1,439.17,177488,0.792224012387422
1712065200,439.11,439.14,438.56,438.96,201656,0.7792080115026072
1712065500,438.98,439.2,438.78,438.91,147348,0.7535502963952793
1712065800,438.9,439.18,438.79,439,113436,0.7275824180813297
1712066100,438.99,439.29,438.76,439.29,76787,0.7134693882183798
1712066400,439.27,439.79,438.35,439.76,193409,0.7653644319170667
1712066700,439.73,439.745,438.87,438.98,84841,0.7742669724944181
1712067000,438.98,439.05,438.2,438.38,108066,0.7796764744591042
1712067300,438.44,438.57,438.04,438.26,90136,0.7618424405691663
1712067600,438.23,439.17,438.2,439.05,93367,0.7767108376713707
1712067900,439.03,439.27,438.73,438.91,64501,0.7598029206948417
1712068200,438.9,439.16,438.68,438.8,67142,0.7398169977880685
1712068500,438.81,439.19,438.81,438.93,57573,0.7148300693746341
1712068800,438.94,439.22,438.72,439.05,54918,0.6994850644193031
1712069100,439.05,439.11,438.47,438.56,80098,0.6952361312464949
1712069400,438.55,438.7,438.46,438.59,55613,0.6627192647288888
1712069700,438.55,438.57,438.18,438.39,97503,0.644667888676823
1712070000,438.38,438.64,438.3,438.41,37976,0.6229058966284767
1712070300,438.4,438.88,438.37,438.84,43305,0.614841189726442
1712070600,438.83,439.37,438.83,439.37,78085,0.6094953904602691
1712070900,439.38,439.66,439.24,439.64,84857,0.595960005427394
1712071200,439.64,439.72,439.51,439.6,45861,0.5683914336111542
1712071500,439.61,439.69,439.5,439.63,57849,0.5413634740675002
1712071800,439.61,439.74,439.48,439.54,66153,0.5212660830626781
1712072100,439.52,440.02,439.5,439.53,90265,0.5211756485581998
1712072400,439.54,439.58,439.29,439.31,72243,0.5046631022326115
1712072700,439.36,439.45,439.19,439.19,34696,0.48718716635885284
1712073000,439.17,439.2,438.76,438.78,62455,0.48381665447607747
1712073300,438.78,439.09,438.7,438.77,80993,0.4771154648706424
1712073600,438.77,439.14,438.77,439.09,31887,0.4694643602370254
1712073900,439.08,439.08,438.77,438.95,40892,0.45878833450580886
1712074200,438.965,439.04,438.8,438.89,33371,0.4431605963268232
1712074500,438.89,439.05,438.75,438.82,33005,0.43293483944633665
1712074800,438.84,439.13,438.74,438.99,37978,0.4298680652001688
1712075100,439,439.29,438.93,439.27,33842,0.42487748911444345
1712075400,439.25,439.43,439.23,439.42,30866,0.4088148113205538
1712075700,439.41,439.59,439.39,439.46,36459,0.39389946765479916
1712076000,439.5,439.69,439.44,439.48,41583,0.3836209342508849
1712076300,439.49,440,439.45,439.9,67341,0.39550515323296537
1712076600,439.89,439.93,439.71,439.89,47240,0.3829690708591841
1712076900,439.89,440.14,439.85,440.13,83705,0.3763284229406683
1712077200,440.15,440.3,440.03,440.22,65189,0.3687335355877662
1712077500,440.22,440.37,440.11,440.15,69036,0.3609668544743537
1712077800,440.14,440.18,439.84,439.86,51474,0.3594692220119021
1712078100,439.86,440.07,439.75,439.75,50801,0.35664999186819435
1712078400,439.76,439.97,439.74,439.84,26839,0.3476035638776103
1712078700,439.85,439.93,439.725,439.88,41036,0.33741759502920843
1712079000,439.9,439.96,439.75,439.78,34601,0.3283163382414064
1712079300,439.77,439.95,439.64,439.88,25484,0.32700802836702036
1712079600,439.89,439.93,439.66,439.85,45865,0.3229360263408033
1712079900,439.82,440.14,439.8,440.14,29524,0.3241548816021727
1712080200,440.13,440.2,439.83,439.95,30446,0.32742953291630356
1712080500,439.93,440.02,439.79,439.81,25246,0.32047028056513627
1712080800,439.81,439.98,439.77,439.915,37899,0.31257954623905765
1712081100,439.92,440.14,439.8,440.12,40158,0.31453815007912317
1712081400,440.1,440.14,439.88,439.99,24001,0.31064256793061373
1712081700,439.98,440.15,439.98,440.12,23889,0.3005966702212813
1712082000,440.11,440.29,439.98,440,27769,0.30126833663404706
1712082300,439.99,440.11,439.94,439.94,19700,0.2918920268744734
1712082600,439.95,440.12,439.9,440.03,13848,0.28675688209772726
1712082900,440.02,440.04,439.725,439.79,26526,0.2887742476621752
1712083200,439.82,440.18,439.82,440.05,25445,0.2960046585434474
1712083500,440.05,440.06,439.6,439.71,66663,0.30771861150462826
1712083800,439.72,440,439.72,439.91,38065,0.30645299639715623
1712084100,439.91,440.04,439.8,439.84,18430,0.30170635379736005
1712084400,439.83,440.27,439.8,440.24,32348,0.3137273285261179
1712084700,440.22,440.68,440.19,440.39,103547,0.32631823363139584
1712085000,440.4,440.53,440,440.01,48176,0.3408669312291513
1712085300,440.01,440.13,439.82,439.83,46377,0.3386621504270692
1712085600,439.85,440.42,439.81,440.405,40012,0.35804342539656525
1712085900,440.41,440.6,440.35,440.5,59354,0.3503260378682392
1712086200,440.52,440.85,440.41,440.79,70366,0.3567313208776505
1712086500,440.79,441.06,440.79,441.05,82868,0.3505362265292456
1712086800,441.05,441.17,440.89,440.96,52990,0.34549792463430157
1712087100,440.95,441.39,440.85,441.39,112739,0.35939093001756317
1712087400,441.41,441.43,441.05,441.245,245234,0.3608630064448798
1712087700,441.25,441.29,440.94,441.08,737499,0.3600870774131043
1712151000,438.96,439.76,438.95,439.7,137614,0.48650942902645367
1712151300,439.69,440.03,439.57,439.76,72739,0.48461589838170555
1712151600,439.77,439.91,439.33,439.38,50666,0.49142904849730096
1712151900,439.35,439.94,439.31,439.62,47166,0.5013269736046363
1712152200,439.62,439.97,439.58,439.95,29802,0.4933750469185939
1712152500,439.99,440.02,439.44,439.7,48919,0.49956254356726465
1712152800,439.73,441.68,439.73,441.67,157631,0.6053080761696041
1712153100,441.69,442.07,441.11,441.19,102195,0.6306432135860595
1712153400,441.19,442.11,441.1,442.11,49039,0.6577401269013403
1712153700,442.1,442.57,442.1,442.55,64193,0.6443301178369568
1712154000,442.56,442.94,442.39,442.77,91914,0.637592252277175
1712154300,442.75,443.22,442.72,443.01,60927,0.6277642342573768
1712154600,443.02,443.42,442.93,443.18,82716,0.6179239318104219
1712154900,443.17,443.37,442.905,442.98,78803,0.6070007938239655
1712155200,443,443.23,442.84,443.19,66953,0.5915007371222567
1712155500,443.21,443.23,442.99,443.03,41031,0.5663935416135247
1712155800,443.04,443.25,443.03,443.12,69130,0.5416511457839892
1712156100,443.15,443.58,443.15,443.48,91886,0.5358189210851314
1712156400,443.495,443.685,443.41,443.55,89752,0.5171889981504776
1712156700,443.54,443.7,443.51,443.6,55306,0.49381835542544333
1712157000,443.61,443.89,443.53,443.86,62389,0.48425990146648407
1712157300,443.86,443.93,443.54,443.64,69167,0.47752705136173423
1712157600,443.62,443.8,443.58,443.79,67265,0.4591322619787552
1712157900,443.78,443.96,443.72,443.78,42997,0.44347995755169783
1712158200,443.81,443.99,443.67,443.7,55461,0.434659960583719
1712158500,443.705,443.89,443.62,443.68,47479,0.42289853482773776
1712158800,443.67,443.93,443.65,443.75,51308,0.4126914966257586
1712159100,443.72,443.75,443.44,443.55,53049,0.40535638972391885
1712159400,443.54,443.56,442.93,442.96,60482,0.42140236188649577
1712159700,442.95,442.99,442.75,442.87,56540,0.4084450503231753
1712160000,442.86,442.88,442.38,442.48,85412,0.41498468958580564
1712160300,442.48,442.65,442.4,442.62,71163,0.40320006890110527
1712160600,442.63,442.83,442.26,442.76,115323,0.415114349693883
1712160900,442.77,443.17,442.51,443.15,98573,0.43260618185860744
1712161200,443.15,443.4,443.05,443.31,69457,0.4267057402972759
1712161500,443.31,443.42,443.13,443.41,37454,0.4169410445617577
1712161800,443.4,443.7,443.34,443.49,51570,0.4128738270930617
1712162100,443.51,443.56,442.09,442.17,151693,0.48838283944355926
1712162400,442.22,443.27,442.22,443.16,76517,0.5320697794833026
1712162700,443.135,443.295,443.01,443.14,60081,0.5144219380916398
1712163000,443.11,443.53,443.08,443.36,54089,0.5098203710850934
1712163300,443.39,443.44,443.05,443.05,41841,0.5012617731504428
1712163600,443.07,443.38,442.97,443.11,45340,0.4947430750682661
1712163900,443.07,443.22,443.01,443.09,20304,0.474404283991964
1712164200,443.13,443.26,443.12,443.14,23959,0.45266112084968196
1712164500,443.15,443.2,442.94,443.19,49740,0.4388996122175612
1712164800,443.16,443.34,443.025,443.2,52871,0.4300496399163066
1712165100,443.23,443.38,443.22,443.31,23101,0.41218895135085665
1712165400,443.32,443.41,443.11,443.21,48312,0.40417545482579625
1712165700,443.2,443.27,442.96,442.97,27627,0.3974486366239538
1712166000,442.98,443.26,442.98,443.14,19385,0.3897737340079545
1712166300,443.14,443.38,443.1,443.32,15579,0.3819327530073844
1712166600,443.33,443.52,443.29,443.29,31182,0.37108041350685417
1712166900,443.29,443.3,443.11,443.18,12315,0.35814609825636445
1712167200,443.17,443.21,443.06,443.18,14924,0.34327851980947965
1712167500,443.18,443.5,443.12,443.43,32152,0.3459014826802308
1712167800,443.42,443.52,443.22,443.22,47481,0.3426228053459254
1712168100,443.24,443.29,442.93,443.18,35997,0.3438640335355031
1712168400,443.2,443.29,443.11,443.24,16127,0.33215945971153904
1712168700,443.19,443.19,442.96,442.97,20692,0.32843378401785983
1712169000,442.96,443.07,442.765,443.04,88306,0.3267599423022989
1712169300,443.05,443.33,443.05,443.26,46138,0.32413423213784637
1712169600,443.24,443.395,443.06,443.17,30938,0.324910358413713
1712169900,443.175,443.18,442.86,442.86,23094,0.32455961852701876
1712170200,442.9,442.98,442.64,442.88,23831,0.32566250291794824
1712170500,442.86,442.99,442.58,442.72,49423,0.3316866098523823
1712170800,442.71,442.71,442.44,442.56,27660,0.3279947091486428
1712171100,442.54,442.73,442.52,442.64,29496,0.319566515638028
1712171400,442.67,442.68,441.25,441.44,145538,0.39888319309245507
1712171700,441.44,441.79,440.46,441.47,180211,0.4653915364429969
1712172000,441.47,441.68,440.97,441.08,86998,0.48286356955420995
1712172300,441.07,441.36,440.85,441.18,84660,0.4848018860146229
1712172600,441.18,441.39,440.78,441.38,86083,0.4937446084421508
1712172900,441.39,441.96,441.39,441.83,114987,0.4999057078391389
1712173200,441.85,441.95,441.66,441.83,71476,0.4849124429934835
1712173500,441.83,442.17,441.82,442.16,66731,0.47527583992252204
1712173800,442.05,442.23,441.87,442.03,198617,0.4670418513566286
1712174100,441.94,442.24,441.66,442.06,516706,0.47511029054543974
1712237400,446.35,446.58,446.05,446.53,307263,0.764030984077907
1712237700,446.55,446.95,446.01,446.16,249884,0.7766001995009135
1712238000,446.18,446.525,446.05,446.23,167915,0.7550573281079886
1712238300,446.23,446.48,445.97,446.2,155861,0.7375532332431316
1712238600,446.22,446.28,445.52,445.76,115790,0.7391565737257644
1712238900,445.78,445.89,445.5,445.78,67208,0.7142168184596374
1712239200,445.77,446.07,445.7,445.72,65530,0.6896299028553778
1712239500,445.7,446.05,445.66,445.94,47199,0.6682277669371356
1712239800,445.94,446.08,445.65,445.77,55909,0.6512114978701978
1712240100,445.8,445.93,445.53,445.6,30924,0.6332678194509004
1712240400,445.61,445.7,445.04,445.29,91134,0.6351772609186909
1712240700,445.29,445.63,445.16,445.58,65415,0.6233788851387823
1712241000,445.59,445.66,445.07,445.16,56225,0.6209946790574429
1712241300,445.15,445.44,445.09,445.42,65005,0.6016379162676272
1712241600,445.41,445.54,445.33,445.49,50395,0.5736637793913707
1712241900,445.47,445.54,445.365,445.5,17630,0.5451877951491307
1712242200,445.48,445.48,445.12,445.2,36841,0.5333886669241925
1712242500,445.23,445.47,445.19,445.38,51671,0.5152894764296094
1712242800,445.39,445.555,445.36,445.4,55592,0.4924116566846369
1712243100,445.4,445.59,445.23,445.35,28562,0.48295368120715976
1712243400,445.34,445.44,444.98,444.985,59788,0.48131413254950406
1712243700,444.97,445.16,444.91,445.02,40116,0.46479169451025376
1712244000,445.02,445.22,445.01,445.17,61768,0.446592287759524
1712244300,445.16,445.43,445.08,445.43,31710,0.43969283863384534
1712244600,445.42,445.57,445.34,445.4,35649,0.4247147787314291
1712244900,445.41,445.65,445.39,445.63,44939,0.41294943739346923
1712245200,445.66,445.86,445.65,445.84,57171,0.39988162043679415
1712245500,445.85,445.91,445.66,445.8,27671,0.3891757904055946
1712245800,445.81,446.05,445.81,446.03,36461,0.37923466251948074
1712246100,446.04,446.18,445.97,446.18,58604,0.36714647233951636
1712246400,446.2,446.44,446.125,446.44,93110,0.36342172431526504
1712246700,446.45,446.83,446.45,446.75,143663,0.36532017257845945
1712247000,446.77,446.89,446.53,446.53,103810,0.3649401602514276
1712247300,446.55,446.61,446.46,446.53,56436,0.34958729166204233
1712247600,446.54,446.73,446.48,446.6,40665,0.3424739136861822
1712247900,446.59,446.65,446.54,446.63,19599,0.3258686341371661
1712248200,446.64,446.68,446.51,446.66,19743,0.3147351602702268
1712248500,446.63,446.8,446.58,446.75,31486,0.3079683631080697
1712248800,446.75,446.84,446.65,446.7,33595,0.29954205145749313
1712249100,446.7,446.86,446.67,446.7,26605,0.2917176192105292
1712249400,446.7,446.93,446.68,446.88,29062,0.28873778926692
1712249700,446.88,446.88,446.54,446.7,34552,0.2923993757478525
1712250000,446.7,446.74,446.39,446.43,35921,0.296513706051579
1712250300,446.42,446.61,446.4,446.61,19667,0.29033415561932596
1712250600,446.63,446.66,446.52,446.57,37730,0.27959600164652004
1712250900,446.58,446.61,446.435,446.45,19192,0.27212485867176944
1712251200,446.46,446.48,446.32,446.36,25208,0.2641159401952163
1712251500,446.38,446.5,446.32,446.35,14924,0.2581076587527013
1712251800,446.37,446.42,446.18,446.29,43397,0.2568142545560804
1712252100,446.31,446.4,446.22,446.22,18369,0.2513275220877854
1712252400,446.22,446.22,445.76,445.85,64587,0.26623269908151764
1712252700,445.82,445.94,445.42,445.655,106749,0.28435893486140795
1712253000,445.64,445.84,445.62,445.68,58752,0.279761868085591
1712253300,445.67,445.735,445.07,445.31,120448,0.3072788775080503
1712253600,445.31,445.31,444.95,445,95051,0.31104467197176194
1712253900,444.99,445.02,444.23,444.29,156443,0.3452557668309192
1712254200,444.3,444.32,443.33,443.35,208741,0.391308926342997
1712254500,443.38,443.41,442.41,442.63,198053,0.43478686017564006
1712254800,442.61,443.08,442.38,443.015,170942,0.45373065587737926
1712255100,443.01,443.06,441.25,441.45,231572,0.5506070376004237
1712255400,441.34,441.34,439.76,439.96,337434,0.6319922492003932
1712255700,440,441.26,439.95,440.94,224765,0.6804213742575081
1712256000,440.83,440.83,439.17,439.3,217485,0.7582484189533991
1712256300,439.39,440.26,439.27,440.19,155826,0.7748021033138713
1712256600,440.21,440.23,439.35,439.52,138244,0.7823162387914516
1712256900,439.48,439.56,438.44,438.88,275719,0.8064365074492054
1712257200,438.84,438.84,437.53,437.64,302358,0.8452624712028352
1712257500,437.77,438.58,437.73,438.33,172950,0.8520294375454897
1712257800,438.3,438.3,437.52,437.92,158174,0.8490273348636691
1712258100,437.88,437.92,437.06,437.16,174993,0.8498110966591222
1712258400,437.15,437.77,436.98,437.19,175729,0.8455388754691823
1712258700,437.19,437.48,436,436.05,182108,0.8908575272213849
1712259000,436.05,436.82,435.98,436.64,229652,0.88722484670557
1712259300,436.67,436.67,435.71,435.76,214644,0.892423071940889
1712259600,435.78,436.05,435.36,435.92,192724,0.8779642810879682
1712259900,435.93,436.38,435.86,436.29,318543,0.8523954038673978
1712260200,436.31,436.79,435.8,436.41,304631,0.8622243035911558
1712260500,436.36,436.43,435.11,435.25,848649,0.8949225676203584
1712323800,436.78,437.59,436.47,436.58,233888,0.9981423842189024
1712324100,436.58,437.09,436.02,436.06,148746,1.003275071060409
1712324400,436.01,437.87,435.96,437.58,198042,1.0680411374132388
1712324700,437.59,438.3,437.36,437.99,125229,1.0588953418837215
1712325000,437.95,438.94,437.84,438.88,115182,1.0618313888920288
1712325300,438.92,438.99,438.33,438.47,98183,1.0331291468283141
1712325600,438.47,438.67,438.03,438.67,112239,1.0050484934834376
1712325900,438.59,439.045,437.71,438.56,193361,1.0286164582346233
1712326200,438.57,439.55,438.27,439.21,103049,1.0465724255035809
1712326500,439.28,439.45,438.74,438.83,81791,1.0225315379676094
1712326800,438.8,439.09,438.57,439.07,47757,0.9866364281127789
1712327100,439.04,439.04,437.85,438.37,111222,1.0033052546761496
1712327400,438.4,438.88,438.14,438.76,40754,0.9844977364849967
1712327700,438.73,439.23,438.54,438.69,67152,0.9634621838789253
1712328000,438.75,439.23,438.58,439.08,56575,0.9410720278875759
1712328300,439.07,439.93,438.99,439.92,97699,0.9409954544670346
1712328600,439.88,440.38,439.84,440.29,80761,0.9123529220051051
1712328900,440.3,440.94,440.15,440.91,95115,0.9036134275761706
1712329200,440.92,441.21,440.55,440.61,171375,0.8862124684635847
1712329500,440.6,440.63,440,440.39,167424,0.8679115778590426
1712329800,440.36,440.67,439.78,439.96,91208,0.8694893222976855
1712330100,439.94,439.94,439.07,439.76,101916,0.8709543707049926
1712330400,439.77,439.97,439.5,439.89,48736,0.8423147727974951
1712330700,439.93,440.27,439.6,440.27,97223,0.8300065747405282
1712331000,440.24,440.47,439.99,440.03,65841,0.8050061051162061
1712331300,440.04,440.92,440.04,440.8,86405,0.8110770976079087
1712331600,440.81,441.45,440.74,441.38,94975,0.8038573049216281
1712331900,441.37,441.7,441.23,441.27,104617,0.780010354570081
1712332200,441.28,441.75,441.26,441.705,106649,0.7592953292436473
1712332500,441.71,442.21,441.69,441.96,145734,0.7422028057262426
1712332800,441.97,442.41,441.97,442.06,178138,0.7213311767458
1712333100,442.08,442.26,441.89,442.121,118031,0.696236092692529
1712333400,442.12,442.28,441.98,442.075,101425,0.6679335146430594
1712333700,442.09,442.43,442.07,442.31,108404,0.6459382635971276
1712334000,442.3,442.41,441.83,442.39,153747,0.6412283876259072
1712334300,442.38,442.4,441.92,441.94,85337,0.629712074224054
1712334600,441.95,442.125,441.44,441.95,216187,0.6336612117794788
1712334900,441.93,442.34,441.78,442.32,83433,0.6283996966523733
1712335200,442.32,442.32,441.95,442.05,90533,0.6099425754629184
1712335500,442.06,442.25,441.81,441.92,77520,0.5978038200727098
1712335800,441.95,442.35,441.95,442.27,50297,0.5858178329246596
1712336100,442.24,443.13,442.2,443.02,130402,0.6104022734300416
1712336400,443,443.17,442.53,442.62,85690,0.6125163967564704
1712336700,442.62,442.62,441.87,441.99,88655,0.6223366541310084
1712337000,442.02,442.255,441.62,441.72,86281,0.6232411788359357
1712337300,441.72,442.01,441.68,441.93,69771,0.6022953803476534
1712337600,441.93,442.4,441.93,442.26,32134,0.592845710322819
1712337900,442.22,442.29,442.04,442.22,39694,0.5683567310140462
1712338200,442.23,442.63,442.23,442.54,69198,0.557045535941612
1712338500,442.55,442.565,442.04,442.04,77686,0.554756569088638
1712338800,442.08,442.26,441.45,441.82,68391,0.572988242725164
1712339100,441.81,441.84,441.4,441.56,74955,0.5634890825305093
1712339400,441.52,441.78,441,441.02,81760,0.5789541480640424
1712339700,441,441.13,440.12,440.37,125257,0.6097431374880388
1712340000,440.38,440.46,439.43,440.08,128871,0.6397614848103198
1712340300,440.09,441.27,440.04,441.18,127887,0.6819213787524371
1712340600,441.12,441.4,440.68,440.92,115019,0.6846412802701181
1712340900,440.94,441.18,440.85,440.95,55833,0.6593097602508228
1712341200,440.94,441.62,440.54,440.59,90776,0.6893590630900486
1712341500,440.69,441.04,440.07,440.11,56992,0.7094048442979043
1712341800,440.16,440.8,440.16,440.53,59706,0.708018783990911
1712342100,440.57,441.07,440.37,440.89,62071,0.7074460137058451
1712342400,440.89,441.07,440.12,440.51,63201,0.7247712984411411
1712342700,440.55,440.58,439.78,439.89,87153,0.7301447771239175
1712343000,439.9,440.24,439.65,439.88,93984,0.7201344359007827
1712343300,439.87,440.11,439.54,440.09,110522,0.7094105476221549
1712343600,440.08,440.28,439.89,440.27,91633,0.6865955085062857
1712343900,440.25,440.62,439.9,440.11,130875,0.6889815436129815
1712344200,440.1,440.57,440.06,440.54,51638,0.676197147640625
1712344500,440.525,440.58,440.11,440.47,64066,0.6614687799520068
1712344800,440.47,440.55,440.01,440.27,67875,0.652792438526865
1712345100,440.23,440.43,440.12,440.34,60831,0.6283072643463747
1712345400,440.35,441.17,440.22,441.14,132007,0.6512853168930615
1712345700,441.11,441.11,440.34,440.62,88256,0.6619077942578436
1712346000,440.61,440.74,440.32,440.44,76221,0.6446286660965702
1712346300,440.41,440.88,440.3,440.51,88489,0.640012332803957
1712346600,440.6,441.28,440.47,441.22,208600,0.6521543090322419
1712346900,441.17,441.38,440.5,440.52,979768,0.6684290012442242
1712583000,441.4,441.6,440.45,440.46,166231,0.7028269297267821
1712583300,440.5,440.58,439.31,439.35,117425,0.7433392918891535
1712583600,439.38,440.57,439.2,440.26,113654,0.7881007710399286
1712583900,440.27,440.7,440.19,440.48,54309,0.7682364302513616
1712584200,440.48,440.83,439.99,440.67,44843,0.7733623995191197
